CRN,TERM,SUBJECT,COURSE_NUM,SECTION_NUM,SECTION_ID,INCL_EXCL_IND,RESTRICTION_TYPE,RESTRICTION_CODE,RESTRICTION_DESC
41148,202320,CHEM,2420,920,CHEM2420920,I,Major,PHSS,Pre-Health Specialized Stds
41149,202320,CHEM,2451,910,CHEM2451910,I,Major,PHCS,Pre-Health Core Studies
41149,202320,CHEM,2451,910,CHEM2451910,I,Major,PHSS,Pre-Health Specialized Stds
41184,202320,CHEM,2451,911,CHEM2451911,I,Major,PHCS,Pre-Health Core Studies
41184,202320,CHEM,2451,911,CHEM2451911,I,Major,PHSS,Pre-Health Specialized Stds
41150,202320,CHEM,2452,920,CHEM2452920,I,Major,PHCS,Pre-Health Core Studies
41150,202320,CHEM,2452,920,CHEM2452920,I,Major,PHSS,Pre-Health Specialized Stds
41185,202320,CHEM,2452,921,CHEM2452921,I,Major,PHCS,Pre-Health Core Studies
41185,202320,CHEM,2452,921,CHEM2452921,I,Major,PHSS,Pre-Health Specialized Stds
41542,202320,CIMS,1051,950,CIMS1051950,I,Special Approval,LP,Perm Needed from LPS Office
42345,202320,CIMS,5550,942,CIMS5550942,I,Classification,GR,Graduate
42345,202320,CIMS,5550,942,CIMS5550942,I,Classification,PB,Post-Baccalaureate
42345,202320,CIMS,5550,942,CIMS5550942,I,Classification,PR,Professional
40054,202320,CIS,5020,910,CIS5020910,I,Major,CGGT,Comp Graphics & Game Tech
40054,202320,CIS,5020,910,CIS5020910,I,Major,CIS,Computer & Information Science
40054,202320,CIS,5020,910,CIS5020910,I,Major,DATS,Data Science
40054,202320,CIS,5020,910,CIS5020910,I,Major,SCMP,Scientific Computing
41631,202320,CIS,5210,501,CIS5210501,I,Campus,ONL,Online
42476,202320,CIS,5300,501,CIS5300501,I,Campus,ONL,Online
42476,202320,CIS,5300,501,CIS5300501,I,Special Approval,DP,Perm Needed From Department
41835,202320,CIS,5450,501,CIS5450501,I,Campus,ONL,Online
41632,202320,CIS,5470,501,CIS5470501,I,Campus,ONL,Online
42475,202320,CIS,5490,501,CIS5490501,I,Campus,ONL,Online
41461,202320,CIS,5500,501,CIS5500501,I,Campus,ONL,Online
41634,202320,CIS,5510,501,CIS5510501,I,Campus,ONL,Online
41635,202320,CIS,5530,501,CIS5530501,I,Campus,ONL,Online
41401,202320,CIS,5730,910,CIS5730910,I,Major,CIS,Computer & Information Science
41401,202320,CIS,5730,910,CIS5730910,I,Major,CIT,Computer and Info Tech
41401,202320,CIS,5730,910,CIS5730910,I,Major,DATS,Data Science
42104,202320,CIS,5990,911,CIS5990911,I,Division,EM,SEAS Masters
42611,202320,CIS,5990,912,CIS5990912,I,Division,EM,SEAS Masters
42781,202320,CIS,5990,913,CIS5990913,I,Division,EM,SEAS Masters
42952,202320,CIS,8990,037,CIS8990037,I,Division,EP,SEAS PhD
42953,202320,CIS,8990,053,CIS8990053,I,Division,EP,SEAS PhD
42954,202320,CIS,8990,077,CIS8990077,I,Division,EP,SEAS PhD
41639,202320,CIT,5920,501,CIT5920501,I,Campus,ONL,Online
41640,202320,CIT,5930,501,CIT5930501,I,Campus,ONL,Online
41641,202320,CIT,5940,501,CIT5940501,I,Campus,ONL,Online
41642,202320,CIT,5950,501,CIT5950501,I,Campus,ONL,Online
41643,202320,CIT,5960,501,CIT5960501,I,Campus,ONL,Online
40878,202320,CLCH,1600,909,CLCH1600909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
40878,202320,CLCH,1600,909,CLCH1600909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
40878,202320,CLCH,1600,909,CLCH1600909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
40878,202320,CLCH,1600,909,CLCH1600909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
40878,202320,CLCH,1600,909,CLCH1600909,I,Program,AB_NG_GTWYOL,LPS Nondeg Gateway Online
40878,202320,CLCH,1600,909,CLCH1600909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
40878,202320,CLCH,1600,909,CLCH1600909,I,Program,AL_NONDG_CAL,Penn Alumni Program
40878,202320,CLCH,1600,909,CLCH1600909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
40877,202320,CLCH,3000,909,CLCH3000909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
40877,202320,CLCH,3000,909,CLCH3000909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
40877,202320,CLCH,3000,909,CLCH3000909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
40877,202320,CLCH,3000,909,CLCH3000909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
40877,202320,CLCH,3000,909,CLCH3000909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
40877,202320,CLCH,3000,909,CLCH3000909,I,Program,AL_NONDG_CAL,Penn Alumni Program
40877,202320,CLCH,3000,909,CLCH3000909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
41286,202320,CLSC,1000,909,CLSC1000909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
41286,202320,CLSC,1000,909,CLSC1000909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
41286,202320,CLSC,1000,909,CLSC1000909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
41286,202320,CLSC,1000,909,CLSC1000909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
41286,202320,CLSC,1000,909,CLSC1000909,I,Program,AB_NG_GTWYOL,LPS Nondeg Gateway Online
41286,202320,CLSC,1000,909,CLSC1000909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
41286,202320,CLSC,1000,909,CLSC1000909,I,Program,AL_NONDG_CAL,Penn Alumni Program
41286,202320,CLSC,1000,909,CLSC1000909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
42376,202320,CLST,5800,941,CLST5800941,I,Classification,GM,"Graduate, Masters Candidate"
42376,202320,CLST,5800,941,CLST5800941,I,Classification,GR,Graduate
42376,202320,CLST,5800,941,CLST5800941,I,Classification,PB,Post-Baccalaureate
42376,202320,CLST,5800,941,CLST5800941,I,Classification,PR,Professional
42373,202320,COML,5110,940,COML5110940,I,Classification,GM,"Graduate, Masters Candidate"
42373,202320,COML,5110,940,COML5110940,I,Classification,GR,Graduate
42373,202320,COML,5110,940,COML5110940,I,Classification,PB,Post-Baccalaureate
42373,202320,COML,5110,940,COML5110940,I,Classification,PR,Professional
40875,202320,CRWR,1010,909,CRWR1010909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
40875,202320,CRWR,1010,909,CRWR1010909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
40875,202320,CRWR,1010,909,CRWR1010909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
40875,202320,CRWR,1010,909,CRWR1010909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
40875,202320,CRWR,1010,909,CRWR1010909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
40875,202320,CRWR,1010,909,CRWR1010909,I,Program,AL_NONDG_CAL,Penn Alumni Program
40875,202320,CRWR,1010,909,CRWR1010909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
42379,202320,CRWR,2010,909,CRWR2010909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
42379,202320,CRWR,2010,909,CRWR2010909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
42379,202320,CRWR,2010,909,CRWR2010909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
42379,202320,CRWR,2010,909,CRWR2010909,I,Program,AL_BA,LPS Bachelor of Arts
42379,202320,CRWR,2010,909,CRWR2010909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
42379,202320,CRWR,2010,909,CRWR2010909,I,Program,AL_CERTF_UG,LPS Post-Bacc Certificate
42379,202320,CRWR,2010,909,CRWR2010909,I,Program,AL_NONDG_CAL,Penn Alumni Program
42379,202320,CRWR,2010,909,CRWR2010909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
40874,202320,CRWR,3200,909,CRWR3200909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
40874,202320,CRWR,3200,909,CRWR3200909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
40874,202320,CRWR,3200,909,CRWR3200909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
40874,202320,CRWR,3200,909,CRWR3200909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
40874,202320,CRWR,3200,909,CRWR3200909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
40874,202320,CRWR,3200,909,CRWR3200909,I,Program,AL_NONDG_CAL,Penn Alumni Program
40874,202320,CRWR,3200,909,CRWR3200909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
42477,202320,DATS,5750,501,DATS5750501,I,Campus,ONL,Online
42477,202320,DATS,5750,501,DATS5750501,I,Special Approval,DP,Perm Needed From Department
40070,202320,DATS,5990,901,DATS5990901,I,Major,DATS,Data Science
40873,202320,DIGC,1200,909,DIGC1200909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
40873,202320,DIGC,1200,909,DIGC1200909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
40873,202320,DIGC,1200,909,DIGC1200909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
40873,202320,DIGC,1200,909,DIGC1200909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
40873,202320,DIGC,1200,909,DIGC1200909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
40873,202320,DIGC,1200,909,DIGC1200909,I,Program,AL_NONDG_CAL,Penn Alumni Program
40873,202320,DIGC,1200,909,DIGC1200909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
42545,202320,DIGC,3600,909,DIGC3600909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
42545,202320,DIGC,3600,909,DIGC3600909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
42545,202320,DIGC,3600,909,DIGC3600909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
42545,202320,DIGC,3600,909,DIGC3600909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
42545,202320,DIGC,3600,909,DIGC3600909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
42545,202320,DIGC,3600,909,DIGC3600909,I,Program,AL_CERTF_UG,LPS Post-Bacc Certificate
42545,202320,DIGC,3600,909,DIGC3600909,I,Program,AL_NONDG_CAL,Penn Alumni Program
42545,202320,DIGC,3600,909,DIGC3600909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
40543,202320,DYNM,5510,910,DYNM5510910,I,Major,DYNM,Organizational Dynamics
42338,202320,DYNM,6060,900,DYNM6060900,I,Major,DYNM,Organizational Dynamics
42449,202320,DYNM,6240,001,DYNM6240001,I,Major,DYNM,Organizational Dynamics
42681,202320,DYNM,6240,901,DYNM6240901,I,Major,DYNM,Organizational Dynamics
40544,202320,DYNM,6350,900,DYNM6350900,I,Major,DYNM,Organizational Dynamics
40544,202320,DYNM,6350,900,DYNM6350900,I,Special Approval,DP,Perm Needed From Department
41633,202320,DYNM,6660,001,DYNM6660001,I,Major,DYNM,Organizational Dynamics
40548,202320,DYNM,6800,900,DYNM6800900,I,Major,DYNM,Organizational Dynamics
42539,202320,DYNM,7050,900,DYNM7050900,I,Major,DYNM,Organizational Dynamics
40563,202320,DYNM,7560,900,DYNM7560900,I,Major,DYNM,Organizational Dynamics
42355,202320,DYNM,7660,001,DYNM7660001,I,Major,DYNM,Organizational Dynamics
42355,202320,DYNM,7660,001,DYNM7660001,I,Major,ENVS,Environmental Studies
42355,202320,DYNM,7660,001,DYNM7660001,I,Special Approval,DP,Perm Needed From Department
42339,202320,DYNM,7860,900,DYNM7860900,I,Major,ACFD,Academic Foundations
42339,202320,DYNM,7860,900,DYNM7860900,I,Special Approval,DP,Perm Needed From Department
42561,202320,DYNM,7870,001,DYNM7870001,I,Major,DYNM,Organizational Dynamics
42561,202320,DYNM,7870,001,DYNM7870001,I,Special Approval,DP,Perm Needed From Department
40550,202320,DYNM,8990,900,DYNM8990900,I,Major,DYNM,Organizational Dynamics
40550,202320,DYNM,8990,900,DYNM8990900,I,Special Approval,DP,Perm Needed From Department
40551,202320,DYNM,9900,900,DYNM9900900,I,Degree,MSOD,MS Organizational Dynamics
41285,202320,EALC,5020,942,EALC5020942,I,Classification,GM,"Graduate, Masters Candidate"
41285,202320,EALC,5020,942,EALC5020942,I,Classification,PB,Post-Baccalaureate
41285,202320,EALC,5020,942,EALC5020942,I,Classification,PR,Professional
42860,202320,EAS,5120,001,EAS5120001,E,Classification,FR,Freshman
42860,202320,EAS,5120,001,EAS5120001,E,Classification,JR,Junior
42860,202320,EAS,5120,001,EAS5120001,E,Classification,SO,Sophomore
42479,202320,EAS,5940,501,EAS5940501,I,Campus,ONL,Online
42479,202320,EAS,5940,501,EAS5940501,I,Special Approval,DP,Perm Needed From Department
42413,202320,EDCL,7010,900,EDCL7010900,I,Major,PCLO,Penn Chief Learning Officer
42414,202320,EDCL,7020,900,EDCL7020900,I,Major,PCLO,Penn Chief Learning Officer
42415,202320,EDCL,7030,900,EDCL7030900,I,Major,PCLO,Penn Chief Learning Officer
42151,202320,EDEN,5010,900,EDEN5010900,I,Major,EDEN,Education Entrepreneurship
42152,202320,EDEN,5030,900,EDEN5030900,I,Major,EDEN,Education Entrepreneurship
42468,202320,EDEN,5080,910,EDEN5080910,I,Major,EDEN,Education Entrepreneurship
42469,202320,EDEN,5100,900,EDEN5100900,I,Major,EDEN,Education Entrepreneurship
42487,202320,EDEN,5130,900,EDEN5130900,I,Major,EDEN,Education Entrepreneurship
42978,202320,EDEN,5140,900,EDEN5140900,I,Major,EDEN,Education Entrepreneurship
41558,202320,EDHE,5010,920,EDHE5010920,I,Major,HEEM,Higher Education Management
41559,202320,EDHE,5020,920,EDHE5020920,I,Major,HEEM,Higher Education Management
41560,202320,EDHE,5040,920,EDHE5040920,I,Major,HEEM,Higher Education Management
42679,202320,EDHE,5160B,001,EDHE5160B001,I,Major,HEEM,Higher Education Management
42680,202320,EDHE,5170B,001,EDHE5170B001,I,Major,HEEM,Higher Education Management
41561,202320,EDHE,6010,910,EDHE6010910,I,Major,HEEM,Higher Education Management
42148,202320,EDMC,8110A,920,EDMC8110A920,I,Major,EDOL,Edu & Organizational Ldrshp
42411,202320,EDME,5010,900,EDME5010900,I,Major,MMED,Medical Education
42412,202320,EDME,5060,900,EDME5060900,I,Major,MMED,Medical Education
42463,202320,EDPR,5010A,900,EDPR5010A900,I,Major,ISTR,Indepndnt Schl Tchng Residency
42464,202320,EDPR,5010A,901,EDPR5010A901,I,Major,ISTR,Indepndnt Schl Tchng Residency
41721,202320,EDPR,5020,900,EDPR5020900,I,Major,ISTR,Indepndnt Schl Tchng Residency
41722,202320,EDPR,5020,901,EDPR5020901,I,Major,ISTR,Indepndnt Schl Tchng Residency
42465,202320,EDPR,6020A,900,EDPR6020A900,I,Major,ISTR,Indepndnt Schl Tchng Residency
42466,202320,EDPR,6020A,901,EDPR6020A901,I,Major,ISTR,Indepndnt Schl Tchng Residency
41723,202320,EDPR,7000,900,EDPR7000900,I,Major,ISTR,Indepndnt Schl Tchng Residency
41024,202320,EDSC,5010,920,EDSC5010920,I,Major,SMHC,Schl & Mental Hlth Counseling
41025,202320,EDSC,5010,921,EDSC5010921,I,Major,SMHC,Schl & Mental Hlth Counseling
41026,202320,EDSC,5020,920,EDSC5020920,I,Major,SMHC,Schl & Mental Hlth Counseling
41027,202320,EDSC,5020,921,EDSC5020921,I,Major,SMHC,Schl & Mental Hlth Counseling
41028,202320,EDSC,5030,920,EDSC5030920,I,Major,SMHC,Schl & Mental Hlth Counseling
41029,202320,EDSC,5030,921,EDSC5030921,I,Major,SMHC,Schl & Mental Hlth Counseling
42770,202320,EDSC,5050,920,EDSC5050920,I,Major,SMHC,Schl & Mental Hlth Counseling
42771,202320,EDSC,5050,921,EDSC5050921,I,Major,SMHC,Schl & Mental Hlth Counseling
41022,202320,EDSC,5120,910,EDSC5120910,I,Major,SMHC,Schl & Mental Hlth Counseling
42694,202320,EDSC,5120,920,EDSC5120920,I,Major,SMHC,Schl & Mental Hlth Counseling
41030,202320,EDSC,6010,920,EDSC6010920,I,Major,SMHC,Schl & Mental Hlth Counseling
41031,202320,EDSC,6010,921,EDSC6010921,I,Major,SMHC,Schl & Mental Hlth Counseling
41032,202320,EDSC,6010,922,EDSC6010922,I,Major,SMHC,Schl & Mental Hlth Counseling
41033,202320,EDSC,6010,923,EDSC6010923,I,Major,SMHC,Schl & Mental Hlth Counseling
41034,202320,EDSC,6020,920,EDSC6020920,I,Major,SMHC,Schl & Mental Hlth Counseling
41035,202320,EDSC,6020,921,EDSC6020921,I,Major,SMHC,Schl & Mental Hlth Counseling
42070,202320,EDSC,6120,920,EDSC6120920,I,Major,SMHC,Schl & Mental Hlth Counseling
42071,202320,EDSC,6120,921,EDSC6120921,I,Major,SMHC,Schl & Mental Hlth Counseling
42695,202320,EDSC,7010,910,EDSC7010910,I,Major,SMHC,Schl & Mental Hlth Counseling
42696,202320,EDSC,7010,920,EDSC7010920,I,Major,SMHC,Schl & Mental Hlth Counseling
41038,202320,EDSC,7020,910,EDSC7020910,I,Major,SMHC,Schl & Mental Hlth Counseling
41041,202320,EDSC,7020,920,EDSC7020920,I,Major,SMHC,Schl & Mental Hlth Counseling
41063,202320,EDUC,5030,920,EDUC5030920,I,Major,ELED,Elementary Education
41063,202320,EDUC,5030,920,EDUC5030920,I,Major,MLEL,Middle Level Edu: Literacy
41063,202320,EDUC,5030,920,EDUC5030920,I,Major,MLEM,Middle Level Edu: Mathematics
41063,202320,EDUC,5030,920,EDUC5030920,I,Major,MLES,Middle Level Edu: Science
41063,202320,EDUC,5030,920,EDUC5030920,I,Major,MLSS,Middle Level Edu: Social Sci
41063,202320,EDUC,5030,920,EDUC5030920,I,Major,SEEM,Secondary Education: Math
41063,202320,EDUC,5030,920,EDUC5030920,I,Major,SEEN,Secondary Education: English
41063,202320,EDUC,5030,920,EDUC5030920,I,Major,SESC,Secondary Education: Science
41063,202320,EDUC,5030,920,EDUC5030920,I,Major,SESS,Secondary Edu: Social Studies
41064,202320,EDUC,5054,920,EDUC5054920,I,Major,ELED,Elementary Education
41064,202320,EDUC,5054,920,EDUC5054920,I,Major,MLEL,Middle Level Edu: Literacy
41064,202320,EDUC,5054,920,EDUC5054920,I,Major,MLEM,Middle Level Edu: Mathematics
41064,202320,EDUC,5054,920,EDUC5054920,I,Major,MLES,Middle Level Edu: Science
41064,202320,EDUC,5054,920,EDUC5054920,I,Major,MLSS,Middle Level Edu: Social Sci
41064,202320,EDUC,5054,920,EDUC5054920,I,Major,SEEM,Secondary Education: Math
41064,202320,EDUC,5054,920,EDUC5054920,I,Major,SEEN,Secondary Education: English
41064,202320,EDUC,5054,920,EDUC5054920,I,Major,SESC,Secondary Education: Science
41064,202320,EDUC,5054,920,EDUC5054920,I,Major,SESS,Secondary Edu: Social Studies
41067,202320,EDUC,5065,920,EDUC5065920,I,Major,ELED,Elementary Education
41067,202320,EDUC,5065,920,EDUC5065920,I,Major,MLEL,Middle Level Edu: Literacy
41067,202320,EDUC,5065,920,EDUC5065920,I,Major,MLEM,Middle Level Edu: Mathematics
41067,202320,EDUC,5065,920,EDUC5065920,I,Major,MLES,Middle Level Edu: Science
41067,202320,EDUC,5065,920,EDUC5065920,I,Major,MLSS,Middle Level Edu: Social Sci
41067,202320,EDUC,5065,920,EDUC5065920,I,Major,SEEM,Secondary Education: Math
41067,202320,EDUC,5065,920,EDUC5065920,I,Major,SEEN,Secondary Education: English
41067,202320,EDUC,5065,920,EDUC5065920,I,Major,SESC,Secondary Education: Science
41067,202320,EDUC,5065,920,EDUC5065920,I,Major,SESS,Secondary Edu: Social Studies
42474,202320,EDUC,5113,920,EDUC5113920,I,Major,ELED,Elementary Education
42474,202320,EDUC,5113,920,EDUC5113920,I,Major,MLEL,Middle Level Edu: Literacy
42474,202320,EDUC,5113,920,EDUC5113920,I,Major,MLEM,Middle Level Edu: Mathematics
42474,202320,EDUC,5113,920,EDUC5113920,I,Major,MLES,Middle Level Edu: Science
42474,202320,EDUC,5113,920,EDUC5113920,I,Major,MLSS,Middle Level Edu: Social Sci
42474,202320,EDUC,5113,920,EDUC5113920,I,Major,SEEM,Secondary Education: Math
42474,202320,EDUC,5113,920,EDUC5113920,I,Major,SEEN,Secondary Education: English
42474,202320,EDUC,5113,920,EDUC5113920,I,Major,SESC,Secondary Education: Science
42474,202320,EDUC,5113,920,EDUC5113920,I,Major,SESS,Secondary Edu: Social Studies
42450,202320,EDUC,5200,910,EDUC5200910,I,Major,TESL,T E S O L
41945,202320,EDUC,5264,920,EDUC5264920,I,Major,TESL,T E S O L
41419,202320,EDUC,5273,910,EDUC5273910,I,Major,TESL,T E S O L
41503,202320,EDUC,5333,910,EDUC5333910,I,Major,RWRL,Reading/Writing/Literacy
41503,202320,EDUC,5333,910,EDUC5333910,I,Major,RWRO,Reading/Writing/Literacy
41477,202320,EDUC,5335,910,EDUC5335910,I,Major,RWRL,Reading/Writing/Literacy
41477,202320,EDUC,5335,910,EDUC5335910,I,Major,RWRO,Reading/Writing/Literacy
41717,202320,EDUC,5388,910,EDUC5388910,I,Major,RWRL,Reading/Writing/Literacy
41717,202320,EDUC,5388,910,EDUC5388910,I,Major,RWRO,Reading/Writing/Literacy
42409,202320,EDUC,5430,910,EDUC5430910,I,Major,IEDP,International Edu Dvpmt
42406,202320,EDUC,5451,920,EDUC5451920,I,Major,EDCS,Education - Culture & Society
42406,202320,EDUC,5451,920,EDUC5451920,I,Major,IEDP,International Edu Dvpmt
41423,202320,EDUC,5490,920,EDUC5490920,I,Major,EDCS,Education - Culture & Society
41423,202320,EDUC,5490,920,EDUC5490920,I,Major,IEDP,International Edu Dvpmt
41423,202320,EDUC,5490,920,EDUC5490920,I,Major,TLL,Teaching Learning & Ldshp
41127,202320,EDUC,5553,920,EDUC5553920,I,Major,PCL,Professional Counseling
41127,202320,EDUC,5553,920,EDUC5553920,I,Major,PCLT,Professional Counseling
41065,202320,EDUC,5557,920,EDUC5557920,I,Major,ELED,Elementary Education
41065,202320,EDUC,5557,920,EDUC5557920,I,Major,MLEL,Middle Level Edu: Literacy
41065,202320,EDUC,5557,920,EDUC5557920,I,Major,MLEM,Middle Level Edu: Mathematics
41065,202320,EDUC,5557,920,EDUC5557920,I,Major,MLES,Middle Level Edu: Science
41065,202320,EDUC,5557,920,EDUC5557920,I,Major,MLSS,Middle Level Edu: Social Sci
41065,202320,EDUC,5557,920,EDUC5557920,I,Major,SEEM,Secondary Education: Math
41065,202320,EDUC,5557,920,EDUC5557920,I,Major,SEEN,Secondary Education: English
41065,202320,EDUC,5557,920,EDUC5557920,I,Major,SESC,Secondary Education: Science
41065,202320,EDUC,5557,920,EDUC5557920,I,Major,SESS,Secondary Edu: Social Studies
41128,202320,EDUC,5558,910,EDUC5558910,E,Degree,EDD,Doctor of Education
41128,202320,EDUC,5558,910,EDUC5558910,E,Degree,PHD,Doctor of Philosophy
42426,202320,EDUC,5580,910,EDUC5580910,E,Degree,EDD,Doctor of Education
42426,202320,EDUC,5580,910,EDUC5580910,E,Degree,PHD,Doctor of Philosophy
41847,202320,EDUC,5581,920,EDUC5581920,I,Major,CMHS,Counsel Mental Hlth Services
41847,202320,EDUC,5581,920,EDUC5581920,I,Major,PCL,Professional Counseling
41847,202320,EDUC,5581,920,EDUC5581920,I,Major,PCLT,Professional Counseling
42437,202320,EDUC,5587,920,EDUC5587920,I,Major,PCL,Professional Counseling
42437,202320,EDUC,5587,920,EDUC5587920,I,Major,PCLT,Professional Counseling
41068,202320,EDUC,6042,920,EDUC6042920,I,Major,ELED,Elementary Education
41068,202320,EDUC,6042,920,EDUC6042920,I,Major,MLEL,Middle Level Edu: Literacy
41068,202320,EDUC,6042,920,EDUC6042920,I,Major,MLEM,Middle Level Edu: Mathematics
41068,202320,EDUC,6042,920,EDUC6042920,I,Major,MLES,Middle Level Edu: Science
41068,202320,EDUC,6042,920,EDUC6042920,I,Major,MLSS,Middle Level Edu: Social Sci
41068,202320,EDUC,6042,920,EDUC6042920,I,Major,SEEM,Secondary Education: Math
41068,202320,EDUC,6042,920,EDUC6042920,I,Major,SEEN,Secondary Education: English
41068,202320,EDUC,6042,920,EDUC6042920,I,Major,SESC,Secondary Education: Science
41068,202320,EDUC,6042,920,EDUC6042920,I,Major,SESS,Secondary Edu: Social Studies
41069,202320,EDUC,6042,921,EDUC6042921,I,Major,ELED,Elementary Education
41069,202320,EDUC,6042,921,EDUC6042921,I,Major,MLEL,Middle Level Edu: Literacy
41069,202320,EDUC,6042,921,EDUC6042921,I,Major,MLEM,Middle Level Edu: Mathematics
41069,202320,EDUC,6042,921,EDUC6042921,I,Major,MLES,Middle Level Edu: Science
41069,202320,EDUC,6042,921,EDUC6042921,I,Major,MLSS,Middle Level Edu: Social Sci
41069,202320,EDUC,6042,921,EDUC6042921,I,Major,SEEM,Secondary Education: Math
41069,202320,EDUC,6042,921,EDUC6042921,I,Major,SEEN,Secondary Education: English
41069,202320,EDUC,6042,921,EDUC6042921,I,Major,SESC,Secondary Education: Science
41069,202320,EDUC,6042,921,EDUC6042921,I,Major,SESS,Secondary Edu: Social Studies
42457,202320,EDUC,6381,920,EDUC6381920,I,Major,RWRL,Reading/Writing/Literacy
42457,202320,EDUC,6381,920,EDUC6381920,I,Major,RWRO,Reading/Writing/Literacy
41474,202320,EDUC,6585,910,EDUC6585910,I,Major,CMHS,Counsel Mental Hlth Services
41495,202320,EDUC,6585,911,EDUC6585911,I,Major,CMHS,Counsel Mental Hlth Services
41412,202320,EDUC,6667,910,EDUC6667910,I,Major,CMHS,Counsel Mental Hlth Services
41404,202320,EDUC,6667,911,EDUC6667911,E,Degree,PHD,Doctor of Philosophy
42531,202320,EDUC,6667,912,EDUC6667912,I,Major,CMHS,Counsel Mental Hlth Services
42840,202320,EDUC,6871,920,EDUC6871920,I,Major,GHEM,Global Higher Ed Mgmt
42841,202320,EDUC,6872A,920,EDUC6872A920,I,Major,GHEM,Global Higher Ed Mgmt
42842,202320,EDUC,6874A,920,EDUC6874A920,I,Major,GHEM,Global Higher Ed Mgmt
41133,202320,EDUC,7518,920,EDUC7518920,I,Major,PCL,Professional Counseling
41133,202320,EDUC,7518,920,EDUC7518920,I,Major,PCLT,Professional Counseling
41130,202320,EDUC,7550,920,EDUC7550920,I,Major,PCL,Professional Counseling
41130,202320,EDUC,7550,920,EDUC7550920,I,Major,PCLT,Professional Counseling
41657,202320,EDUC,8215,900,EDUC8215900,I,Major,TESL,T E S O L
41657,202320,EDUC,8215,900,EDUC8215900,I,Special Approval,DP,Perm Needed From Department
41828,202320,EDUC,8215,901,EDUC8215901,I,Major,TESL,T E S O L
41828,202320,EDUC,8215,901,EDUC8215901,I,Special Approval,DP,Perm Needed From Department
42342,202320,EESC,5704,991,EESC5704991,I,Degree,MES,Master of Environmentl Studies
42342,202320,EESC,5704,991,EESC5704991,I,Degree,MSAG,MS in Applied Geoscience
41787,202320,EESC,5999,990,EESC5999990,I,Degree,MSAG,MS in Applied Geoscience
42340,202320,EESC,6664,991,EESC6664991,I,Degree,MES,Master of Environmentl Studies
42340,202320,EESC,6664,991,EESC6664991,I,Degree,MSAG,MS in Applied Geoscience
42454,202320,EESC,6715,990,EESC6715990,I,Degree,MES,Master of Environmentl Studies
42454,202320,EESC,6715,990,EESC6715990,I,Degree,MSAG,MS in Applied Geoscience
